Player,Team,Games Played,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Yards,Interception Touchdowns,Interception Return Long,Forced Fumbles,Fumbles Recovered,Fumble Recovery Touchdowns,Passes Defensed,Safeties,Stuffs,Stuff Yards
"Maponga, Stansly",ATL,12,3,2,1,1.0,11,0,0,0,0,0,2,0,0,0,0.0,0.0
"Miller, Gabe",WSH,7,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Wilson, C.J.",TB,2,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"McGee, Brandon",STL,2,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"McCray, Kelcie",KC,16,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Minnifield, Chase",WSH,7,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Trawick, Brynden",BAL,14,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Williams, Trevardo",WSH,3,3,3,0,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
"Clarke, Will",CIN,7,3,2,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"George, Jeremiah",JAX,6,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Moore, Zach",NE,8,3,0,3,0.5,2,0,0,0,0,1,1,0,0,0,0.0,0.0
"Seisay, Mohammed",DET,13,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"Elliott, Jayrone",GB,13,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Coleman, Davon",DAL,2,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Patmon, Tyler",DAL,11,3,3,0,0.0,0,1,58,1,58,0,0,0,1,0,0.0,0.0
"Hayward, Adam",WSH,11,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Heyward-Bey, Darrius",PIT,16,2,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Ellerbe, Dannell",MIA,1,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brent, Josh",DAL,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Anderson, Colt",IND,15,2,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Chaney, Jamar",OAK,9,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tarpinian, Jeff",HOU,14,2,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Keiser, Thomas",ARZ,3,2,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Thomas, Josh",[],5,2,2,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Prosinski, Chris",[],11,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"McClellan, Albert",BAL,16,2,1,1,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0
"Boykin, Jarrett",GB,13,2,2,0,0.0,0,0,0,0,0,2,0,0,0,0,1.0,12.0
"Thorpe, Neiko",OAK,14,2,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Sapp, Ricky",HOU,3,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Scruggs, Greg",SEA,3,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Martin, Eric",CLE,13,2,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Davis, Cody",STL,15,2,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Baker, Sean",ATL,5,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Landry, Jarvis",MIA,16,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Watkins, Jaylen",PHI,4,2,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Reid, Caraun",DET,12,2,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Exum Jr., Antone",MIN,15,2,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"McCullers, Daniel",PIT,9,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Watts, Brandon",MIN,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dowling, Jonathan",OAK,7,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dunn, Brandon",CHI,3,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Byndom, Carrington",CAR,3,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Meder, Jamie",CLE,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Orr, Zach",BAL,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Quarles, Kelcy",IND,2,1,1,0,1.0,6,0,0,0,0,0,0,0,1,0,0.0,0.0
"Ankrah, Jason",HOU,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Phillips, Adrian",SD,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Raiola, Dominic",DET,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Condo, Jon",OAK,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Denney, John",MIA,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Hester, Devin",ATL,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Weems, Eric",ATL,16,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0.0,0.0
"Felton, Jerome",MIN,16,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
"Charles, Jamaal",KC,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Cousins, Oniel",TB,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Hauschka, Steven",SEA,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Gano, Graham",CAR,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Moore, Marlon",CLE,13,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0
"Sherels, Marcus",MIN,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Young, Darrel",WSH,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Jones, Julio",ATL,15,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Rodgers, Jacquizz",ATL,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Sanzenbacher, Dane",CIN,10,0,0,0,0.0,0,1,6,0,6,0,0,0,1,0,0.0,0.0
"Parnell, Jermey",DAL,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Powell, Bilal",NYJ,15,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Sherman, Anthony",KC,16,0,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0.0,0.0
"Lockette, Ricardo",SEA,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Paul, Niles",WSH,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Graham, T.J.",NYJ,12,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0.0,0.0
"Benjamin, Travis",CLE,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Carder, Tank",CLE,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
"Manning, Terrell",[],4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Allen, Dwayne",IND,13,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Hughes, Robert",ARZ,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Olawale, Jamize",OAK,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Bolden, Brandon",NE,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Bush, Josh",[],5,0,0,0,0.0,0,1,5,0,5,0,0,0,1,0,0.0,0.0
"Golden, Robert",PIT,16,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0
"Kearse, Jermaine",SEA,15,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Prater, Shaun",MIN,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Kelce, Travis",KC,16,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
"Jones, Don",[],13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Mauti, Michael",MIN,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ertz, Zach",PHI,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Demens, Kenny",ARZ,14,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Thomas, Shamarko",PIT,11,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Helfet, Cooper",SEA,10,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Hopkins, DeAndre",HOU,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Harris, Shelby",OAK,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bishop, Ken",DAL,3,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ducre, Greg",WSH,5,2,2,0,0.0,0,1,7,0,7,0,0,0,1,0,0.0,0.0
"Virgil, Lawrence",NO,1,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"Couplin, Jerome",DET,8,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Johnson, Anthony",MIA,7,2,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Robinson, Luther",GB,5,2,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"DeVito, Mike",KC,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.5,0.5
"Jenkins, Mike",TB,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Scott, Trevor",CHI,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Sidbury, Lawrence",TB,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Carrington, Alex",STL,8,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Zombo, Frank",KC,16,1,1,0,0.0,0,0,0,0,0,0,2,0,0,0,0.0,0.0
"Maragos, Chris",PHI,16,1,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Lorig, Erik",NO,10,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Unrein, Mitch",DEN,8,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Jalil",IND,5,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Dean, Larry",BUF,13,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dowling, Ras-I",OAK,3,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Trattou, Justin",MIN,4,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tukuafu, Will",SEA,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Clayborn, Adrian",TB,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Robertson, Travian",SEA,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Franklin, Jerry",KC,7,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ihenacho, Duke",WSH,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Alexander, Frank",CAR,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Pleasant, Eddie",HOU,14,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Williams, Shawn",CIN,16,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Magee, Brandon",TB,9,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Edwards, Lavar",DAL,4,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bates, Daren",STL,14,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Buchanan, Michael",NE,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Foster, Glenn",NO,5,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Hakim, Saalim",NYJ,16,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"King, David",SEA,3,1,1,0,1.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
"Okoro, Kenny",WSH,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Purcell, Mike",SF,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Rose, Lowell",MIA,5,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Stupar, Nate",ATL,15,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Boatright, Kenneth",DAL,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Means, Steven",TB,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Lester, Robert",CAR,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Knox, Kyle",NO,12,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Davis, Akeem",WSH,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Crichton, Scott",MIN,8,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Cockrell, Ross",BUF,7,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Lawson, Nevin",DET,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Barrow, Lamin",DEN,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tripp, Jordan",MIA,13,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Sunseri, Vinnie",NO,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Leonhardt, Brian",OAK,12,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Su'a-Filo, Xavier",HOU,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Hill, Jeremy",CIN,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Freeman, Devonta",ATL,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Carey, Ka'Deem",CHI,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Blue, Alfred",HOU,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Johnson, Randell",BUF,5,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Enemkpali, Ikemefuna",NYJ,6,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Wright, James",CIN,11,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Dixon, Ahmad",CHI,5,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Bayer, Alex",STL,6,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Wilson, Albert",KC,12,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Williams, Damien",MIA,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"McCray, L.J.",SF,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Darkwa, Orleans",[],11,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Perry, Senorise",CHI,16,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0.0,0.0
"McDaniel, Jacobbi",CLE,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
