,Unnamed: 0,playerId,rushAtt,rushYds,rushTds,rec,recYds,recTds,fumbles,analyst,player,position,games,rush40,rec40,returnYds,returnTds,twoPts,Fantasy Points
724,725,2539322,11.9,49.4,0.6,1.5,11.0,0.1,0.2,6,Christine Michael,RB,,,,,,0.0,
725,726,2539663,6.1,20.5,0.1,0.6,3.8,0.0,0.2,6,Mike Gillislee,RB,,,,,,0.0,
726,727,2540011,8.1,35.3,0.4,3.1,20.7,0.1,0.1,6,Chris Thompson,RB,,,,,,0.0,
727,728,2540020,11.2,38.6,0.3,4.3,37.1,0.2,0.2,6,Theo Riddick,RB,,,,,,0.0,
728,729,2540037,17.5,61.4,0.5,1.4,7.4,0.0,0.4,6,Fozzy Whittaker,RB,,,,,,0.0,
729,730,2540156,10.0,35.4,0.3,2.7,25.4,0.1,0.2,6,Giovani Bernard,RB,,,,,,0.0,
730,731,2540168,15.1,65.9,0.8,1.9,15.7,0.1,0.2,6,Eddie Lacy,RB,,,,,,0.0,
731,732,2540175,,,,,,,,6,LeVeon Bell,RB,,,,,,,
732,733,2540178,0.1,0.2,0.0,0.0,0.0,0.0,0.0,6,Knile Davis,RB,,,,,,0.0,
733,734,2540204,10.4,37.6,0.3,1.2,8.3,0.1,0.2,6,Spencer Ware,RB,,,,,,0.0,
734,735,2540230,0.3,0.2,0.0,2.5,17.2,0.2,0.0,6,Kyle Juszczyk,RB,,,,,,0.0,
735,736,2540269,17.2,78.5,0.7,1.8,13.7,0.1,0.2,6,C.J. Anderson,RB,,,,,,0.0,
736,737,2541161,12.7,48.6,0.4,2.2,11.7,0.1,0.2,6,Latavius Murray,RB,,,,,,0.0,
737,738,2541544,3.9,10.6,0.1,2.9,25.0,0.2,0.1,6,Benny Cunningham,RB,,,,,,0.0,
738,739,2543502,,,,,,,,6,Tre Mason,RB,,,,,,,
739,740,2543551,2.3,7.9,0.1,0.3,1.5,0.0,0.1,6,KaDeem Carey,RB,,,,,,0.0,
740,741,2543565,0.4,1.2,0.0,0.0,0.1,0.0,0.0,6,Andre Williams,RB,,,,,,0.0,
741,742,2543583,14.8,70.6,0.9,4.4,33.4,0.2,0.3,6,Devonta Freeman,RB,,,,,,0.0,
742,743,2543596,,,,,,,,6,Dri Archer,RB,,,,,,,
743,744,2543600,4.1,12.7,0.1,0.6,4.2,0.0,0.1,6,Alfred Blue,RB,,,,,,0.0,
744,745,2543603,13.9,40.4,0.3,1.1,6.3,0.0,0.3,6,Jeremy Hill,RB,,,,,,0.0,
745,746,2543664,9.2,27.2,0.3,0.6,4.0,0.0,0.2,6,Terrance West,RB,,,,,,0.0,
746,747,2543695,0.2,0.1,0.0,0.0,0.1,0.0,0.0,6,Jay Prosch,RB,,,,,,0.0,
747,748,2543704,,,,,,,,6,Lorenzo Taliaferro,RB,,,,,,,
748,749,2543715,16.6,63.7,0.5,2.2,18.4,0.1,0.4,6,Jerick McKinnon,RB,,,,,,0.0,
749,750,2543743,16.7,65.6,0.5,1.8,8.7,0.0,0.3,6,Carlos Hyde,RB,,,,,,0.0,
750,751,2543770,16.2,65.5,0.6,3.4,36.4,0.2,0.3,6,Charles Sims,RB,,,,,,0.0,
751,752,2543773,3.5,11.5,0.1,0.6,5.5,0.0,0.1,6,James White,RB,,,,,,0.0,
752,753,2550189,14.4,54.6,0.4,1.4,12.5,0.1,0.3,6,Isaiah Crowell,RB,,,,,,0.0,
753,754,2550233,,,,,,,,6,Rajion Neal,RB,,,,,,,
754,755,2550235,0.2,0.2,0.0,0.0,0.1,0.0,0.0,6,Roosevelt Nix,RB,,,,,,0.0,
755,756,2550268,2.0,8.1,0.1,0.3,2.3,0.0,0.0,6,Charcandrick West,RB,,,,,,0.0,
756,757,2550270,,,,,,,,6,Nikita Whitlock,RB,,,,,,,
757,758,2550400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Keith Smith,RB,,,,,,0.0,
758,759,2550474,0.4,1.4,0.0,0.1,0.4,0.0,0.0,6,Antonio Andrews,RB,,,,,,0.0,
759,760,2550481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Orleans Darkwa,RB,,,,,,0.0,
760,761,2550512,1.9,7.1,0.1,0.6,3.2,0.0,0.0,6,Damien Williams,RB,,,,,,0.0,
761,762,2550529,,,,,,,,6,Silas Redd,RB,,,,,,,
762,763,2550540,0.1,0.1,0.0,0.0,0.0,0.0,0.0,6,George Atkinson,RB,,,,,,0.0,
763,764,2550542,0.2,0.9,0.0,0.0,0.0,0.0,0.0,6,Kapri Bibbs,RB,,,,,,0.0,
764,765,2550658,,,,,,,,6,Branden Oliver,RB,,,,,,,
765,766,2550738,3.2,9.5,0.1,0.1,0.6,0.0,0.1,6,Fitzgerald Toussaint,RB,,,,,,0.0,
766,767,2551357,,,,,,,,6,Glenn Winston,RB,,,,,,,
767,768,2552374,,,,,,,,6,Ameer Abdullah,RB,,,,,,,
768,769,2552375,2.7,9.7,0.1,0.3,2.3,0.0,0.1,6,Cameron Artis-Payne,RB,,,,,,0.0,
769,770,2552379,17.6,59.8,0.5,3.2,30.6,0.2,0.3,6,Jeremy Langford,RB,,,,,,0.0,
770,771,2552382,0.4,0.9,0.0,0.0,0.1,0.0,0.0,6,Malcolm Brown,RB,,,,,,0.0,
771,772,2552453,7.5,36.2,0.5,1.8,13.8,0.1,0.1,6,Tevin Coleman,RB,,,,,,0.0,
772,773,2552461,4.8,17.6,0.2,1.6,14.3,0.1,0.1,6,Duke Johnson,RB,,,,,,0.0,
773,774,2552464,0.2,0.2,0.0,0.7,4.5,0.0,0.0,6,Jalston Fowler,RB,,,,,,0.0,
774,775,2552469,14.1,62.4,0.6,3.3,18.9,0.1,0.3,6,Melvin Gordon,RB,,,,,,0.0,
775,776,2552471,9.0,32.3,0.3,2.0,15.9,0.1,0.1,6,T.J. Yeldon,RB,,,,,,0.0,
776,777,2552475,19.7,78.3,0.7,1.9,16.8,0.1,0.2,6,Todd Gurley,RB,,,,,,0.0,
777,778,2552477,0.2,0.1,0.0,0.0,0.1,0.0,0.0,6,Aaron Ripkowski,RB,,,,,,0.0,
778,779,2552582,13.2,62.2,0.6,0.8,7.2,0.0,0.2,6,Jay Ajayi,RB,,,,,,0.0,
779,780,2552631,0.5,1.5,0.0,0.1,1.1,0.0,0.0,6,Javorius Allen,RB,,,,,,0.0,
780,781,2552635,16.8,68.9,0.6,1.3,14.2,0.1,0.3,6,Matt Jones,RB,,,,,,0.0,
781,782,2552636,4.1,17.6,0.2,0.2,1.1,0.0,0.1,6,Michael Burton,RB,,,,,,0.0,
782,783,2552647,,,,,,,,6,Marcus Murphy,RB,,,,,,,
783,784,2553435,15.0,76.3,0.8,3.0,28.7,0.2,0.2,6,David Johnson,RB,,,,,,0.0,
784,785,2553439,0.5,1.7,0.0,0.0,0.1,0.0,0.0,6,Mike Davis,RB,,,,,,0.0,
785,786,2553446,0.1,0.1,0.0,0.8,5.0,0.0,0.0,6,Malcolm Johnson,RB,,,,,,0.0,
786,787,2553511,,,,,,,,6,John Crockett,RB,,,,,,,
787,788,2553631,1.5,6.2,0.0,0.1,0.3,0.0,0.0,6,Zach Zenner,RB,,,,,,0.0,
788,789,2553650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Corey Grant,RB,,,,,,0.0,
789,790,2553733,10.9,46.7,0.5,1.0,7.7,0.1,0.2,6,Thomas Rawls,RB,,,,,,0.0,
790,791,2553743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Rod Smith,RB,,,,,,0.0,
791,792,2553762,0.2,0.6,0.0,0.0,0.2,0.0,0.0,6,Terron Ward,RB,,,,,,0.0,
792,793,2553848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Dreamius Smith,RB,,,,,,0.0,
793,794,2555219,,,,,,,,6,Daniel Lasco,RB,,,,,,,
794,795,2555223,7.4,26.1,0.3,0.8,4.3,0.0,0.1,6,Devontae Booker,RB,,,,,,0.0,
795,796,2555224,17.2,78.6,0.6,2.0,16.9,0.1,0.3,6,Ezekiel Elliott,RB,,,,,,0.0,
796,797,2555227,0.1,0.3,0.0,0.0,0.0,0.0,0.0,6,Jonathan Williams,RB,,,,,,0.0,
797,798,2555229,,,,,,,,6,Kenneth Dixon,RB,,,,,,,
798,799,2555230,9.0,39.1,0.4,1.2,8.3,0.1,0.2,6,Kenyan Drake,RB,,,,,,0.0,
799,800,2555234,0.5,1.5,0.0,0.0,0.2,0.0,0.0,6,Tyler Ervin,RB,,,,,,0.0,
800,801,2555417,1.3,4.4,0.0,0.2,1.5,0.0,0.0,6,C.J. Prosise,RB,,,,,,0.0,
801,802,2555418,4.2,13.5,0.1,0.5,2.6,0.0,0.1,6,Jordan Howard,RB,,,,,,0.0,
802,803,2555430,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6,Alex Collins,RB,,,,,,0.0,
803,804,2555432,0.2,0.1,0.0,0.0,0.2,0.0,0.0,6,Andy Janovich,RB,,,,,,0.0,
804,805,2555459,,,,,,,,6,Keith Marshall,RB,,,,,,,
805,806,2555460,0.7,3.0,0.0,0.1,0.3,0.0,0.0,6,Paul Perkins,RB,,,,,,0.0,
806,807,2555461,1.4,4.3,0.0,0.1,0.4,0.0,0.0,6,Wendell Smallwood,RB,,,,,,0.0,
807,808,2555464,5.1,18.7,0.2,0.7,4.4,0.0,0.2,6,DeAndre Washington,RB,,,,,,0.0,
808,809,2556075,8.7,32.6,0.3,1.1,9.3,0.0,0.1,6,Derrick Henry,RB,,,,,,0.0,
809,810,2556118,0.3,0.9,0.0,0.0,0.0,0.0,0.0,6,Dwayne Washington,RB,,,,,,0.0,
810,811,2556273,0.1,0.4,0.0,0.0,0.0,0.0,0.0,6,Darius Jackson,RB,,,,,,0.0,
811,812,2556411,2.5,10.2,0.2,0.8,6.1,0.1,0.0,6,Josh Ferguson,RB,,,,,,0.0,
812,813,2556414,0.9,2.1,0.0,0.2,1.3,0.0,0.0,6,Rob Kelley,RB,,,,,,0.0,
813,814,2556466,3.9,10.9,0.1,0.2,0.9,0.0,0.1,6,Peyton Barber,RB,,,,,,0.0,
814,815,2556603,,,,,,,,6,Tre Madden,RB,,,,,,,
815,816,2556801,3.9,13.4,0.2,0.5,3.1,0.0,0.1,6,Kenneth Farrow,RB,,,,,,0.0,
816,817,2556885,1.4,4.9,0.1,0.2,1.6,0.0,0.1,6,Jalen Richard,RB,,,,,,0.0,
817,818,2557531,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6,Troymaine Pope,RB,,,,,,0.0,
818,819,234,10.5,46.6,0.3,2.7,23.5,0.2,0.1,18,Matt Forte,RB,,,,0.5,,,
819,820,262,10.6,45.0,0.1,0.7,4.1,0.0,0.1,18,Chris Johnson,RB,,,,2.5,,,
820,821,927,14.0,63.5,0.3,2.8,16.9,0.1,0.1,18,Justin Forsett,RB,,,,0.0,,,
821,822,949,11.5,51.1,0.3,0.9,5.6,0.0,0.1,18,Jonathan Stewart,RB,,,,0.0,,,
822,823,4327,5.3,17.4,0.1,3.5,31.0,0.2,0.0,18,Danny Woodhead,RB,,,,1.0,,,
823,824,4383,6.2,22.5,0.2,1.7,12.2,0.0,0.1,18,Tim Hightower,RB,,,,7.0,,,
824,825,71345,13.3,55.7,0.3,2.1,19.1,0.0,0.1,18,Rashad Jennings,RB,,,,-0.3,,,
825,826,79555,9.3,37.3,0.2,2.0,19.3,0.2,0.1,18,Arian Foster,RB,,,,0.0,,,
826,827,79607,11.6,52.8,0.3,1.8,15.0,0.1,0.2,18,LeSean McCoy,RB,,,,0.0,,,
827,828,497149,9.8,40.1,0.4,1.7,16.1,0.1,0.0,18,LeGarrette Blount,RB,,,,0.0,,,
828,829,497188,7.5,34.5,0.5,2.2,16.0,0.1,0.1,18,Ryan Mathews,RB,,,,7.9,,,
829,830,497206,8.5,34.2,0.2,2.4,19.5,0.1,0.1,18,James Starks,RB,,,,0.0,,,
830,831,2495172,0.1,0.1,0.0,0.0,0.0,0.0,0.0,18,Kendall Hunter,RB,,,,19.6,,,
831,832,2495207,16.8,58.8,0.2,3.3,20.3,0.0,0.1,18,DeMarco Murray,RB,,,,1.2,,,
832,833,2495258,3.2,11.8,0.0,1.4,11.8,0.0,0.0,18,Matt Asiata,RB,,,,0.0,,,
833,834,2495328,6.4,30.7,0.1,3.1,25.5,0.1,0.0,18,Bilal Powell,RB,,,,1.7,,,
834,835,2495340,0.1,0.0,0.0,0.1,1.2,0.0,0.0,18,Anthony Sherman,RB,,,,1.3,,,
835,836,2495461,6.6,21.2,0.1,2.0,12.1,0.0,0.0,18,Shaun Draughn,RB,,,,4.1,,,
836,837,2495466,12.7,57.1,0.5,2.7,20.0,0.0,0.1,18,Mark Ingram,RB,,,,0.0,,,
837,838,2495467,1.1,4.3,0.0,0.7,7.3,0.0,0.1,18,Taiwan Jones,RB,,,,51.8,,,
838,839,2495472,1.8,7.7,0.0,0.6,4.7,0.0,0.0,18,Jordan Todman,RB,,,,3.4,,,
839,840,2495473,4.2,16.7,0.0,3.3,27.3,0.2,0.0,18,Shane Vereen,RB,,,,15.8,,,
840,841,2495979,10.4,46.4,0.6,2.5,22.4,0.0,0.1,18,DeAngelo Williams,RB,,,,0.0,,,
841,842,2505936,3.8,13.2,0.2,0.3,3.2,0.0,0.0,18,Steven Jackson,RB,,,,0.0,,,
842,843,2506147,0.5,1.6,0.1,0.2,2.4,0.0,0.0,18,John Kuhn,RB,,,,2.8,,,
843,844,2506404,14.5,54.9,0.3,1.6,12.7,0.1,0.2,18,Frank Gore,RB,,,,0.0,,,
844,845,2506467,5.1,19.8,0.2,3.2,22.7,0.0,0.0,18,Darren Sproles,RB,,,,18.1,,,
845,846,2506874,5.4,22.4,0.2,1.2,8.6,0.1,0.1,18,Reggie Bush,RB,,,,3.2,,,
846,847,2507164,18.3,77.7,0.6,2.0,13.8,0.1,0.2,18,Adrian Peterson,RB,,,,0.5,,,
847,848,2507428,3.0,12.4,0.1,0.8,6.0,0.2,0.1,18,Mike Tolbert,RB,,,,3.1,,,
848,849,2530763,0.1,0.0,0.0,0.7,6.1,0.0,0.0,18,Patrick DiMarco,RB,,,,1.2,,,
849,850,2532797,4.3,14.4,0.0,1.0,8.9,0.1,0.0,18,Brandon Bolden,RB,,,,0.1,,,
850,851,2532899,17.6,81.2,0.3,2.2,16.7,0.0,0.3,18,Doug Martin,RB,,,,0.0,,,
851,852,2532926,2.2,7.3,0.0,0.7,5.4,0.0,0.0,18,Isaiah Pead,RB,,,,3.2,,,
852,853,2533034,19.3,78.6,0.5,2.9,22.7,0.2,0.1,18,Lamar Miller,RB,,,,0.0,,,
853,854,2533037,5.3,17.5,0.1,0.9,6.1,0.0,0.0,18,Chris Polk,RB,,,,0.0,,,
854,855,2533457,11.0,50.0,0.3,2.0,10.0,0.0,0.0,18,Alfred Morris,RB,,,,0.4,,,
855,856,2533460,4.6,15.5,0.0,0.9,5.0,0.0,0.1,18,Robert Turbin,RB,,,,1.2,,,
856,857,2534571,0.8,1.8,0.0,0.1,0.5,0.0,0.0,18,Bobby Rainey,RB,,,,24.7,,,
857,858,2534770,3.1,14.7,0.0,1.3,9.4,0.0,0.0,18,Jonathan Grimes,RB,,,,0.0,,,
858,859,2534789,0.6,1.7,0.0,0.2,0.6,0.0,0.0,18,Daryl Richardson,RB,,,,4.7,,,
859,860,2535696,0.1,-0.1,0.0,0.0,0.1,0.0,0.0,18,Joe Banyard,RB,,,,4.1,,,
860,861,2535708,0.8,4.8,0.0,0.8,9.5,0.0,0.0,18,Lance Dunbar,RB,,,,5.3,,,
861,862,2536044,1.0,5.7,0.1,0.6,4.2,0.1,0.0,18,Jamize Olawale,RB,,,,0.0,,,
862,863,2539217,2.9,13.0,0.2,0.8,8.1,0.0,0.0,18,Andre Ellington,RB,,,,8.8,,,
863,864,2539260,5.8,23.8,0.1,1.4,10.7,0.0,0.1,18,Denard Robinson,RB,,,,2.6,,,
864,865,2539265,0.5,1.8,0.0,0.7,5.8,0.0,0.0,18,Rex Burkhead,RB,,,,0.0,,,
865,866,2539289,0.3,1.5,0.0,0.0,0.0,0.0,0.0,18,Kenjon Barner,RB,,,,-0.4,,,
866,867,2539303,0.3,0.5,0.1,0.4,6.1,0.0,0.0,18,Zach Line,RB,,,,2.7,,,
867,868,2539322,13.0,60.0,0.4,3.0,22.0,0.1,0.0,18,Christine Michael,RB,,,,0.0,,,
868,869,2539663,3.6,21.6,0.3,0.6,2.4,0.0,0.1,18,Mike Gillislee,RB,,,,1.4,,,
869,870,2540011,2.0,11.7,0.0,2.1,15.8,0.1,0.0,18,Chris Thompson,RB,,,,1.9,,,
870,871,2540020,3.9,15.3,0.1,3.9,33.0,0.1,0.1,18,Theo Riddick,RB,,,,9.8,,,
871,872,2540037,2.2,8.6,0.0,0.6,4.1,0.0,0.0,18,Fozzy Whittaker,RB,,,,12.9,,,
872,873,2540156,5.4,23.8,0.1,4.3,37.1,0.2,0.0,18,Giovani Bernard,RB,,,,0.1,,,
873,874,2540168,14.3,65.3,0.3,1.8,17.7,0.2,0.1,18,Eddie Lacy,RB,,,,0.0,,,
874,875,2540178,2.3,7.3,0.0,0.3,2.4,0.0,0.1,18,Knile Davis,RB,,,,38.5,,,
875,876,2540204,12.5,61.6,0.7,1.6,10.6,0.1,0.1,18,Spencer Ware,RB,,,,1.6,,,
876,877,2540269,11.7,50.7,0.5,2.2,12.8,0.0,0.1,18,C.J. Anderson,RB,,,,0.0,,,
877,878,2541161,16.4,67.0,0.3,2.7,17.1,0.0,0.1,18,Latavius Murray,RB,,,,4.1,,,
878,879,2541544,4.0,15.3,0.0,2.3,18.2,0.0,0.1,18,Benny Cunningham,RB,,,,37.9,,,
879,880,2543551,4.9,17.9,0.1,0.6,6.3,0.0,0.1,18,KaDeem Carey,RB,,,,0.9,,,
880,881,2543583,12.7,58.0,0.6,2.5,27.3,0.1,0.1,18,Devonta Freeman,RB,,,,0.0,,,
881,882,2543596,0.0,0.0,0.0,0.0,0.3,0.0,0.0,18,Dri Archer,RB,,,,26.8,,,
882,883,2543600,7.4,26.0,0.1,0.7,4.9,0.0,0.0,18,Alfred Blue,RB,,,,0.0,,,
883,884,2543603,8.4,33.3,0.4,0.8,5.1,0.0,0.1,18,Jeremy Hill,RB,,,,0.0,,,
884,885,2543664,9.0,39.1,0.1,1.5,9.3,0.0,0.0,18,Terrance West,RB,,,,2.9,,,
885,886,2543715,4.2,21.9,0.1,1.5,11.1,0.0,0.0,18,Jerick McKinnon,RB,,,,1.1,,,
886,887,2543743,9.0,33.3,0.2,2.0,17.4,0.0,0.1,18,Carlos Hyde,RB,,,,7.3,,,
887,888,2543770,7.3,30.8,0.0,3.1,32.1,0.1,0.1,18,Charles Sims,RB,,,,0.0,,,
888,889,2543773,2.9,9.9,0.1,3.0,31.3,0.2,0.0,18,James White,RB,,,,0.0,,,
889,890,2550189,13.6,51.5,0.1,1.2,11.0,0.0,0.0,18,Isaiah Crowell,RB,,,,0.0,,,
890,891,2550268,8.3,31.6,0.2,1.0,8.4,0.0,0.0,18,Charcandrick West,RB,,,,6.5,,,
891,892,2550474,6.3,21.8,0.1,1.2,9.7,0.0,0.0,18,Antonio Andrews,RB,,,,4.5,,,
892,893,2550481,3.0,11.5,0.0,0.1,1.7,0.0,0.0,18,Orleans Darkwa,RB,,,,0.7,,,
893,894,2550512,1.3,4.4,0.0,1.2,8.8,0.0,0.0,18,Damien Williams,RB,,,,18.6,,,
894,895,2550529,2.1,7.3,0.0,0.5,6.2,0.0,0.0,18,Silas Redd,RB,,,,0.9,,,
895,896,2550540,0.7,1.1,0.0,0.1,0.0,0.0,0.1,18,George Atkinson,RB,,,,34.5,,,
896,897,2550542,0.4,0.4,0.0,0.1,1.0,0.0,0.0,18,Kapri Bibbs,RB,,,,1.3,,,
897,898,2550738,3.5,11.1,0.1,0.7,5.1,0.0,0.1,18,Fitzgerald Toussaint,RB,,,,5.5,,,
898,899,2552374,6.1,26.7,0.1,1.9,15.8,0.1,0.1,18,Ameer Abdullah,RB,,,,39.8,,,
899,900,2552375,4.8,19.0,0.1,0.9,8.0,0.1,0.0,18,Cameron Artis-Payne,RB,,,,2.8,,,
900,901,2552379,9.8,39.7,0.3,2.8,27.4,0.2,0.0,18,Jeremy Langford,RB,,,,0.0,,,
901,902,2552382,1.5,5.2,0.0,0.5,1.1,0.0,0.0,18,Malcolm Brown,RB,,,,14.6,,,
902,903,2552453,9.6,40.2,0.3,1.0,7.8,0.0,0.2,18,Tevin Coleman,RB,,,,0.0,,,
903,904,2552461,11.7,44.1,0.0,4.7,35.9,0.2,0.0,18,Duke Johnson,RB,,,,2.9,,,
904,905,2552469,13.7,49.3,0.3,2.9,18.6,0.1,0.2,18,Melvin Gordon,RB,,,,0.3,,,
905,906,2552471,6.7,26.8,0.1,1.4,10.8,0.0,0.0,18,T.J. Yeldon,RB,,,,0.0,,,
906,907,2552475,21.6,97.0,1.0,2.5,23.2,0.0,0.1,18,Todd Gurley,RB,,,,14.5,,,
907,908,2552477,0.0,0.0,0.0,0.0,0.2,0.0,0.0,18,Aaron Ripkowski,RB,,,,0.0,,,
908,909,2552635,7.8,32.5,0.1,1.9,22.3,0.1,0.1,18,Matt Jones,RB,,,,0.0,,,
909,910,2553435,11.8,51.1,0.6,3.0,30.3,0.2,0.1,18,David Johnson,RB,,,,13.8,,,
910,911,2553439,4.0,11.0,0.0,1.0,7.6,0.0,0.0,18,Mike Davis,RB,,,,1.0,,,
911,912,2553650,0.9,2.0,0.0,0.2,0.8,0.0,0.0,18,Corey Grant,RB,,,,4.3,,,
912,913,2553733,9.0,48.0,0.3,1.2,10.2,0.0,0.1,18,Thomas Rawls,RB,,,,0.0,,,
913,914,2555223,9.3,38.4,0.3,0.8,5.1,0.0,0.1,18,Devontae Booker,RB,,,,0.0,,,
914,915,2555224,18.0,85.0,0.4,2.0,10.0,0.0,0.3,18,Ezekiel Elliott,RB,,,,3.0,,,
915,916,2555230,0.0,0.2,0.0,0.0,0.0,0.0,0.0,18,Kenyan Drake,RB,,,,3.7,,,
916,917,2555234,2.5,8.9,0.0,0.3,3.3,0.0,0.0,18,Tyler Ervin,RB,,,,1.1,,,
917,918,2555417,2.8,8.6,0.0,0.4,2.3,0.0,0.1,18,C.J. Prosise,RB,,,,0.0,,,
918,919,2555418,5.3,24.0,0.1,0.1,0.9,0.0,0.0,18,Jordan Howard,RB,,,,1.5,,,
919,920,2555430,0.2,1.4,0.0,0.0,0.1,0.0,0.0,18,Alex Collins,RB,,,,0.6,,,
920,921,2555461,7.4,31.8,0.1,1.7,9.4,0.0,0.0,18,Wendell Smallwood,RB,,,,20.7,,,
921,922,2555464,5.4,21.7,0.1,2.6,21.3,0.1,0.0,18,DeAndre Washington,RB,,,,1.5,,,
922,923,2556075,10.9,38.3,0.0,2.3,15.8,0.0,0.0,18,Derrick Henry,RB,,,,4.1,,,
923,924,2556118,4.0,13.5,0.0,0.7,6.2,0.1,0.0,18,Dwayne Washington,RB,,,,23.1,,,
924,925,2556414,6.7,22.4,0.1,1.5,13.2,0.1,0.0,18,Rob Kelley,RB,,,,0.7,,,
925,926,2556801,2.3,7.4,0.0,0.3,2.4,0.0,0.1,18,Kenneth Farrow,RB,,,,5.5,,,
926,927,2556885,1.1,4.8,0.0,0.8,4.2,0.0,0.0,18,Jalen Richard,RB,,,,17.3,,,
927,928,925,19.0,100.0,0.0,5.0,44.0,1.0,0.0,19,Jamaal Charles,RB,,,,,,,
928,929,949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Jonathan Stewart,RB,,,,,,,
929,930,4327,8.0,34.0,0.0,5.0,56.0,0.0,0.0,19,Danny Woodhead,RB,,,,,,,
930,931,4433,4.0,15.0,1.0,1.0,9.0,0.0,0.0,19,Marcel Reece,RB,,,,,,,
931,932,497149,9.0,33.0,0.0,2.0,9.0,0.0,0.0,19,LeGarrette Blount,RB,,,,,,,
932,933,497206,18.0,65.0,1.0,2.0,24.0,0.0,0.0,19,James Starks,RB,,,,,,,
933,934,2495258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Matt Asiata,RB,,,,,,,
934,935,2495328,14.0,51.0,1.0,3.0,31.0,0.0,0.0,19,Bilal Powell,RB,,,,,,,
935,936,2495340,0.0,0.0,0.0,1.0,6.0,0.0,0.0,19,Anthony Sherman,RB,,,,,,,
936,937,2495466,7.0,22.0,1.0,0.0,0.0,0.0,0.0,19,Mark Ingram,RB,,,,,,,
937,938,2507164,21.0,108.0,1.0,2.0,15.0,0.0,0.0,19,Adrian Peterson,RB,,,,,,,
938,939,2507428,8.0,33.0,1.0,2.0,10.0,0.0,0.0,19,Mike Tolbert,RB,,,,,,,
939,940,2532797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Brandon Bolden,RB,,,,,,,
940,941,2532899,17.0,103.0,1.0,4.0,23.0,0.0,0.0,19,Doug Martin,RB,,,,,,,
941,942,2535708,2.0,10.0,0.0,1.0,9.0,0.0,0.0,19,Lance Dunbar,RB,,,,,,,
942,943,2535890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Travaris Cadet,RB,,,,,,,
943,944,2539217,8.0,28.0,0.0,2.0,19.0,0.0,0.0,19,Andre Ellington,RB,,,,,,,
944,945,2539265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Rex Burkhead,RB,,,,,,,
945,946,2540020,4.0,6.0,0.0,1.0,9.0,0.0,0.0,19,Theo Riddick,RB,,,,,,,
946,947,2540156,10.0,42.0,1.0,2.0,12.0,0.0,0.0,19,Giovani Bernard,RB,,,,,,,
947,948,2540168,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19,Eddie Lacy,RB,,,,,,,
948,949,2540175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,LeVeon Bell,RB,,,,,,,
949,950,2540269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,C.J. Anderson,RB,,,,,,,
950,951,2550206,,,,,3.0,,,5,Ryan Hewitt,RB,,,,,,,
